,ÉfÅ[É^
7224,16752
7225,7307
7226,2081
7227,1376
7228,15510
7229,14289
7230,5317
7231,1036
7232,13439
7233,452
7234,2454
7235,9637
7236,1396
7237,16607
7238,16371
7239,4921
7240,7723
7241,4338
7242,17211
7243,3950
7244,15385
7245,3257
7246,6156
7247,13930
7248,5038
7249,5477
7250,15954
7251,10349
7252,6641
7253,814
7254,1187
7255,12845
7256,13853
7257,7885
7258,13622
7259,12390
7260,17121
7261,8332
7262,4911
7263,9592
7264,16220
7265,4037
7266,14313
7267,8792
7268,6549
7269,13313
7270,2614
7271,2625
7272,2085
7273,6880
7274,10460
7275,4960
7276,3043
7277,13968
7278,5902
7279,15816
7280,5638
7281,14746
7282,2982
7283,6876
7284,11747
7285,17175
7286,9300
7287,1936
7288,1829
7289,1693
7290,9373
7291,16481
7292,14242
7293,10324
7294,13401
7295,15531
7296,223
7297,471
7298,12865
7299,1982
7300,7559
7301,10084
7302,7454
7303,5722
7304,13689
7305,10416
7306,7372
7307,12422
7308,8544
7309,15670
7310,10307
7311,13068
7312,10976
7313,14993
7314,12855
7315,8150
7316,16464
7317,4557
7318,3829
7319,6574
7320,6868
7321,9070
7322,13432
7323,13783
7324,3463
7325,6644
7326,2175
7327,7833
7328,3447
7329,3522
7330,1972
7331,11231
7332,7228
7333,3778
7334,7033
7335,14961
7336,6824
7337,5331
7338,15369
7339,16511
7340,3817
7341,13037
7342,3956
7343,7667
7344,6891
7345,8074
7346,3619
7347,9247
7348,713
7349,7082
7350,5123
7351,2786
7352,12444
7353,9226
7354,15557
7355,16952
7356,3399
7357,8718
7358,4875
7359,6983
7360,16431
7361,7633
7362,6428
7363,12339
7364,3149
7365,595
7366,16315
7367,7391
7368,11040
7369,10381
7370,5873
7371,2047
7372,16961
7373,10577
7374,12557
7375,10850
7376,15478
7377,10694
7378,2043
7379,4749
7380,6743
7381,15490
7382,13554
7383,2450
7384,9193
7385,9155
7386,4584
7387,15222
7388,10263
7389,6578
7390,9998
7391,8860
7392,15472
7393,3990
7394,11707
7395,10313
7396,3263
7397,1218
7398,4702
7399,5413
7400,14001
7401,8358
7402,8820
7403,7093
7404,690
7405,12424
7406,8201
7407,4655
7408,8518
7409,8059
7410,13096
7411,749
7412,1093
7413,11856
7414,14807
7415,11480
7416,8759
7417,10342
7418,16462
7419,6635
7420,11542
7421,13127
7422,4945
7423,7598
7424,608
7425,11505
7426,12099
7427,9101
7428,8872
7429,2298
7430,16725
7431,1860
7432,17406
7433,3953
7434,14532
7435,4175
7436,2562
7437,9385
7438,78
7439,8955
7440,996
7441,16939
7442,6096
7443,2473
7444,1436
7445,8958
7446,4146
7447,1999
7448,1741
7449,10087
7450,7230
7451,16620
7452,707
7453,4352
7454,2393
7455,13235
7456,11324
7457,4983
7458,9413
7459,16093
7460,2770
7461,9752
7462,10558
7463,10375
7464,14989
7465,12875
7466,2759
7467,1838
7468,6755
7469,13897
7470,12220
7471,12705
7472,285
7473,1790
7474,10246
7475,8140
7476,7883
7477,16233
7478,8065
7479,12871
7480,11740
7481,12596
7482,14024
7483,5628
7484,744
7485,13094
7486,14205
7487,14279
7488,8537
7489,259
7490,6934
7491,10881
7492,14181
7493,7498
7494,15633
7495,7121
7496,16488
7497,9532
7498,2320
7499,16439
7500,10070
7501,13221
7502,4312
7503,3908
7504,6999
7505,11294
7506,2255
7507,2961
7508,13142
7509,13589
7510,12006
7511,6023
7512,681
7513,12342
7514,9392
7515,1140
7516,12873
7517,7584
7518,17429
7519,5757
7520,14789
7521,2898
7522,14224
7523,16727
7524,2367
7525,554
7526,10629
7527,8378
7528,5179
7529,6190
7530,11541
7531,7369
7532,7922
7533,16740
7534,487
7535,3586
7536,1825
7537,12018
7538,2501
7539,6126
7540,6964
7541,15552
7542,1241
7543,6581
7544,11586
7545,15890
7546,2850
7547,9845
7548,7522
7549,10715
7550,8423
7551,3180
7552,3508
7553,17498
7554,3918
7555,7451
7556,10805
7557,2110
7558,12322
7559,14260
7560,5272
7561,375
7562,6271
7563,10329
7564,357
7565,5436
7566,9850
7567,10326
7568,5187
7569,11322
7570,15850
7571,8993
7572,15417
7573,5829
7574,13136
7575,3930
7576,14784
7577,13155
7578,8935
7579,1715
7580,10879
7581,13638
7582,9370
7583,2130
7584,10738
7585,5848
7586,11924
7587,3605
7588,14410
7589,16928
7590,13825
7591,4170
7592,14485
7593,9427
7594,9395
7595,13982
7596,16898
7597,11763
7598,16757
7599,410
7600,1265
7601,13409
7602,13285
7603,7151
7604,4075
7605,12837
7606,8184
7607,12910
7608,8951
7609,5574
7610,16936
7611,17434
7612,1765
7613,13873
7614,6522
7615,7117
7616,6667
7617,6424
7618,5160
7619,5408
7620,15428
7621,9992
7622,7001
7623,15062
7624,13175
7625,5746
7626,16376
7627,12057
7628,9296
7629,12733
7630,8144
7631,8371
7632,15242
7633,12747
7634,13742
7635,7471
7636,10229
7637,5409
7638,6209
7639,15397
7640,4520
7641,8731
7642,9195
7643,2196
7644,1599
7645,17097
7646,88
7647,4832
7648,13218
7649,9231
7650,16531
7651,15962
7652,4166
7653,5472
7654,2590
7655,12176
7656,14331
7657,13394
7658,949
7659,3126
7660,7309
7661,6345
7662,7814
7663,3509
7664,14582
7665,3225
7666,16921
7667,4459
7668,15267
7669,6627
7670,7198
7671,6777
7672,14910
7673,8705
7674,11198
7675,5730
7676,11686
7677,6975
7678,2208
7679,11697
7680,8592
7681,6306
7682,11733
7683,12383
7684,4617
7685,2724
7686,15706
7687,7842
7688,15138
7689,17115
7690,11600
7691,16883
7692,294
7693,11180
7694,14375
7695,15089
7696,14187
7697,12831
7698,17394
7699,9080
7700,11515
7701,9199
7702,14737
7703,3115
7704,13279
7705,4739
7706,3766
7707,5783
7708,248
7709,1729
7710,1877
7711,9022
7712,6378
7713,2673
7714,10696
7715,428
7716,12198
7717,7490
7718,13820
7719,5253
7720,8109
7721,2304
7722,12579
7723,14857
7724,3100
7725,16799
7726,1215
7727,4063
7728,8424
7729,6787
7730,3331
7731,11808
7732,5493
7733,14666
7734,9372
7735,2306
7736,13837
7737,9307
7738,9886
7739,7892
7740,2721
7741,16403
7742,7345
7743,9526
7744,2499
7745,14173
7746,5528
7747,11613
7748,14741
7749,4157
7750,4693
7751,2801
7752,14137
7753,1383
7754,4769
7755,16118
7756,16629
7757,16091
7758,15763
7759,10341
7760,15261
7761,3356
7762,8715
7763,10902
7764,151
7765,17145
7766,15187
7767,1031
7768,15934
7769,15052
7770,4084
7771,3016
7772,449
7773,14017
7774,4477
7775,5538
7776,17237
7777,15406
7778,3114
7779,3679
7780,15968
7781,9980
7782,16492
7783,13456
7784,3408
7785,176
7786,15115
7787,14904
7788,4996
7789,6881
7790,16686
7791,8933
7792,3475
7793,6460
7794,5120
7795,10408
7796,14642
7797,14106
7798,14490
7799,15886
7800,6992
7801,10365
7802,155
7803,16810
7804,10003
7805,8756
7806,14291
7807,1558
7808,7798
7809,10802
7810,12439
7811,7674
7812,34
7813,2474
7814,4530
7815,11654
7816,17403
7817,16738
7818,12919
7819,1352
7820,16388
7821,9449
7822,11948
7823,13410
7824,8768
7825,11677
7826,2217
7827,17042
7828,13134
7829,15774
7830,2620
7831,8878
7832,557
7833,11704
7834,439
7835,1952
7836,5338
7837,5689
7838,7203
7839,2675
7840,4429
7841,6019
7842,16737
7843,13013
7844,505
7845,520
7846,14900
7847,11630
7848,15653
7849,16207
7850,15367
7851,17089
7852,15501
7853,10766
7854,7743
7855,538
7856,9349
7857,12404
7858,14226
7859,4610
7860,15683
7861,11755
7862,11736
7863,15203
7864,1730
7865,11981
7866,1932
7867,9659
7868,16530
7869,15130
7870,11631
7871,12450
7872,8615
7873,13386
7874,2476
7875,10888
7876,12784
7877,1290
7878,15325
7879,12175
7880,10505
7881,1575
7882,10040
7883,13412
7884,15302
7885,4828
7886,13555
7887,15998
7888,2584
7889,5629
7890,11889
7891,15674
7892,456
7893,16423
7894,14406
7895,9176
7896,3333
7897,6105
7898,16639
7899,4722
7900,10913
7901,5831
7902,3061
7903,10557
7904,17170
7905,16028
7906,6393
7907,10220
7908,1678
7909,543
7910,1681
7911,13103
7912,17049
7913,4905
7914,14611
7915,2027
7916,12378
7917,1159
7918,15129
7919,10929
7920,8846
7921,13832
7922,3634
7923,4975
7924,10429
7925,1234
7926,9045
7927,10166
7928,6815
7929,10680
7930,5105
7931,10685
7932,14104
7933,10560
7934,12977
7935,4586
7936,2398
7937,13582
7938,17401
7939,9974
7940,3692
7941,16162
7942,7851
7943,17408
7944,9654
7945,4073
7946,16835
7947,10422
7948,2947
7949,6262
7950,11518
7951,15596
7952,16691
7953,761
7954,10735
7955,7429
7956,13341
7957,15831
7958,16413
7959,4894
7960,15116
7961,6520
7962,440
7963,13156
7964,4611
7965,10509
7966,3992
7967,16555
7968,9598
7969,8077
7970,3798
7971,10233
7972,8237
7973,15442
7974,12410
7975,3455
7976,13465
7977,14051
7978,1858
7979,8002
7980,6980
7981,13679
7982,16061
7983,3270
7984,15659
7985,15181
7986,1835
7987,12036
7988,16779
7989,9398
7990,12286
7991,601
7992,7384
7993,5203
7994,8329
7995,9720
7996,9215
7997,1272
7998,12199
7999,6510
8000,4174
8001,4390
8002,286
8003,13197
8004,7087
8005,11473
8006,7686
8007,11461
8008,6599
8009,3096
8010,11260
8011,732
8012,11557
8013,13021
8014,13317
8015,3553
8016,331
8017,15055
8018,17129
8019,10494
8020,15854
8021,8288
8022,4513
8023,17503
8024,16771
8025,7105
8026,8342
8027,11915
8028,7611
8029,16327
8030,6383
8031,13322
8032,17381
8033,6054
8034,74
8035,16146
8036,2492
8037,9060
8038,986
8039,592
8040,3624
8041,11272
8042,14007
8043,7327
8044,7402
8045,4213
8046,12990
8047,1312
8048,1648
8049,14862
8050,2022
8051,2229
8052,4331
8053,8336
8054,8976
8055,7581
8056,13015
8057,6106
8058,12238
8059,12509
8060,11258
8061,3346
8062,16024
8063,2706
8064,9576
8065,6931
8066,13056
8067,11302
8068,11331
8069,3124
8070,16657
8071,8966
8072,10938
8073,355
8074,6721
8075,14006
8076,1819
8077,13467
8078,10718
8079,931
8080,5841
8081,7748
8082,14633
8083,10999
8084,7769
8085,16109
8086,752
8087,4895
8088,16125
8089,16049
8090,11437
8091,16280
8092,3321
8093,2603
8094,1224
8095,7511
8096,776
8097,17096
8098,7287
8099,13642
8100,6370
8101,1
8102,4395
8103,16608
8104,10632
8105,5645
8106,7693
8107,3106
8108,16216
8109,6551
8110,9626
8111,17517
8112,150
8113,4896
8114,11426
8115,10162
8116,8622
8117,3314
8118,16161
8119,12454
8120,7579
8121,14711
8122,14048
8123,11109
8124,7571
8125,3775
8126,14896
8127,1256
8128,16989
8129,4957
8130,11953
8131,9875
8132,114
8133,17167
8134,12431
8135,17361
8136,10338
8137,12443
8138,185
8139,120
8140,12947
8141,14958
8142,8924
8143,16602
8144,12031
8145,5489
8146,2190
8147,3548
8148,7660
8149,12762
8150,15873
8151,2772
8152,7524
8153,9464
8154,3092
8155,320
8156,13994
8157,5339
8158,9597
8159,8427
8160,3323
8161,4399
8162,2035
8163,11809
8164,6545
8165,2356
8166,5125
8167,5603
8168,5756
8169,2303
8170,14324
8171,2042
8172,519
8173,10841
8174,8838
8175,15479
8176,3286
8177,6120
8178,10491
8179,3153
8180,16962
8181,7516
8182,4639
8183,10898
8184,10399
8185,5274
8186,3295
8187,6185
8188,5148
8189,16026
8190,356
8191,12101
8192,9548
8193,7489
8194,741
8195,13009
8196,9552
8197,4893
8198,3060
8199,4109
8200,17038
8201,8382
8202,8947
8203,9953
8204,13216
8205,16510
8206,11443
8207,9042
8208,7263
8209,10594
8210,14276
8211,10847
8212,13321
8213,10497
8214,7192
8215,10067
8216,5113
8217,5325
8218,6245
8219,15381
8220,401
8221,7576
8222,8927
8223,10852
8224,16990
8225,11629
8226,6648
8227,12442
8228,15615
8229,14577
8230,14654
8231,3132
8232,7978
8233,17234
8234,16386
8235,14978
8236,9388
8237,9639
8238,4757
8239,8701
8240,4009
8241,13041
8242,6251
8243,12398
8244,17349
8245,6686
8246,2167
8247,13265
8248,15146
8249,9441
8250,13592
8251,231
8252,11993
8253,3243
8254,468
8255,16242
8256,549
8257,6194
8258,3065
8259,2276
8260,3674
8261,15176
8262,11136
8263,14837
8264,3794
8265,3515
8266,2740
8267,10415
8268,16451
8269,15173
8270,3279
8271,14295
8272,14504
8273,7421
8274,16806
8275,599
8276,15619
8277,978
8278,1902
8279,12704
8280,1386
8281,8132
8282,6691
8283,12945
8284,3076
8285,16678
8286,6033
8287,8829
8288,16591
8289,8967
8290,5324
8291,5420
8292,13443
8293,12989
8294,7014
8295,184
8296,11484
8297,3770
8298,16294
8299,6461
8300,17418
8301,7623
8302,12612
8303,3581
8304,16713
8305,4305
8306,4589
8307,17027
8308,5602
8309,3808
8310,491
8311,17009
8312,13454
8313,1924
8314,12629
8315,3746
8316,1499
8317,12973
8318,10784
8319,12956
8320,13745
8321,6475
8322,13494
8323,4906
8324,10300
8325,16377
8326,6862
8327,5087
8328,14725
8329,1021
8330,17402
8331,3461
8332,7154
8333,4188
8334,7901
8335,261
8336,5174
8337,6077
8338,11420
8339,10963
8340,13189
8341,6455
8342,6198
8343,7788
8344,17378
8345,6519
8346,14648
8347,12098
8348,728
8349,1868
8350,2071
8351,1476
8352,6315
8353,2380
8354,7863
8355,9883
8356,5053
8357,10268
8358,2210
8359,14032
8360,3541
8361,7000
8362,10797
8363,11884
8364,12751
8365,2373
8366,857
8367,7718
8368,13744
8369,1281
8370,12507
8371,15527
8372,138
8373,7053
8374,1556
8375,15473
8376,14055
8377,10387
8378,14124
8379,7930
8380,16934
8381,10360
8382,2224
8383,12256
8384,7817
8385,675
8386,14972
8387,12946
8388,2385
8389,2936
8390,1703
8391,6950
8392,8347
8393,16262
8394,6020
8395,3067
8396,8417
8397,12786
8398,16666
8399,10550
8400,11223
8401,117
8402,7677
8403,6988
8404,3592
8405,4784
8406,929
8407,12428
8408,12115
8409,5762
8410,3904
8411,842
8412,10203
8413,17109
8414,8013
8415,12633
8416,11728
8417,6583
8418,8009
8419,11001
8420,11038
8421,10848
8422,1340
8423,12009
8424,10344
8425,8177
8426,3302
8427,12645
8428,12382
8429,2129
8430,16525
8431,4668
8432,4458
8433,5130
8434,13034
8435,5974
8436,1012
8437,12842
8438,17374
8439,5397
8440,2444
8441,3916
8442,11115
8443,11881
8444,11545
8445,14147
8446,12685
8447,14527
8448,11602
8449,12169
8450,17254
8451,6905
8452,12505
8453,3591
8454,12671
8455,16251
8456,9255
8457,7795
8458,14022
8459,8757
8460,6233
8461,11177
8462,6341
8463,1505
8464,12978
8465,7594
8466,4860
8467,4711
8468,4044
8469,1412
8470,9167
8471,14855
8472,12479
8473,9234
8474,1968
8475,8639
8476,866
8477,229
8478,734
8479,6511
8480,2579
8481,10090
8482,15336
8483,9629
8484,7683
8485,5243
8486,13616
8487,10844
8488,8625
8489,11497
8490,645
8491,8832
8492,14521
8493,12692
8494,522
8495,1973
8496,9972
8497,4608
8498,13196
8499,3637
8500,4892
8501,1243
8502,16344
8503,11783
8504,11640
8505,8647
8506,4353
8507,14268
8508,1313
8509,8456
8510,4998
8511,6505
8512,11791
8513,4863
8514,14402
8515,15852
8516,1983
8517,2340
8518,13169
8519,17061
8520,10800
8521,14851
8522,7525
8523,2695
8524,12670
8525,13381
8526,13790
8527,15896
8528,8712
8529,4086
8530,3074
8531,17194
8532,15330
8533,9201
8534,16373
8535,10537
8536,9516
8537,5282
8538,1789
8539,5888
8540,10156
8541,12155
8542,14797
8543,16020
8544,430
8545,1416
8546,16094
8547,6910
8548,7583
8549,10139
8550,387
8551,7797
8552,17130
8553,15865
8554,1861
8555,2762
8556,11432
8557,9530
8558,12949
8559,2799
8560,7324
8561,16012
8562,9271
8563,3955
8564,2002
8565,4775
8566,4743
8567,15121
8568,9901
8569,1399
8570,11955
8571,9480
8572,16692
8573,5636
8574,7005
8575,5178
8576,12324
8577,13506
8578,143
8579,2943
8580,6454
8581,3557
8582,6877
8583,10486
8584,6593
8585,6560
8586,7848
8587,9316
8588,15024
8589,1501
8590,14912
8591,12047
8592,11206
8593,5926
8594,9854
8595,2051
8596,2346
8597,1894
8598,17494
8599,5595
8600,6758
8601,14726
8602,9785
8603,7971
8604,13544
8605,14757
8606,12803
8607,11401
8608,11914
8609,1087
8610,3914
8611,6241
8612,9174
8613,11479
8614,10541
8615,4076
8616,4264
8617,8238
8618,13205
8619,8673
8620,2756
8621,6712
8622,15558
8623,13117
8624,12272
8625,8594
8626,2855
8627,16688
8628,12950
8629,5683
8630,9523
8631,8070
8632,5727
8633,11086
8634,8680
8635,8509
8636,15959
8637,4005
8638,13936
8639,1521
8640,9564
8641,7789
8642,9751
8643,9663
8644,9312
8645,4031
8646,1738
8647,11572
8648,2113
8649,447
8650,562
8651,5245
8652,2606
8653,5435
8654,6512
8655,10347
8656,4062
8657,8333
8658,13969
8659,1115
8660,4071
8661,7728
8662,12657
8663,16
8664,9559
8665,12379
8666,13749
8667,13549
8668,11071
8669,12693
8670,11744
8671,17062
8672,2487
8673,7784
8674,16866
8675,916
8676,8842
8677,2511
8678,2767
8679,11348
8680,5534
8681,1726
8682,1239
8683,12307
8684,6021
8685,9264
8686,2870
8687,12901
8688,10371
8689,17033
8690,612
8691,11320
8692,5158
8693,16044
8694,15094
8695,4323
8696,2833
8697,8600
8698,330
8699,14162
8700,2516
8701,14953
8702,7354
8703,9021
8704,10106
8705,5674
8706,14447
8707,7562
8708,10573
8709,11052
8710,16972
8711,6559
8712,8602
8713,6706
8714,13470
8715,17105
8716,6527
8717,611
8718,17513
8719,15015
8720,9350
8721,15637
8722,336
8723,1201
8724,5394
8725,10986
8726,2003
8727,7412
8728,10695
8729,16931
8730,8322
8731,7577
8732,16368
8733,1346
8734,8439
8735,5682
8736,9180
8737,3516
8738,11435
8739,11156
8740,7304
8741,3671
8742,4580
8743,6199
8744,16270
8745,16853
8746,15087
8747,6831
8748,5895
8749,14153
8750,6201
8751,8226
8752,4630
8753,1674
8754,8364
8755,11167
8756,5753
8757,937
8758,11829
8759,2324
8760,10079
8761,2683
8762,17505
8763,10823
8764,10906
8765,13238
8766,17064
8767,10984
8768,5453
8769,451
8770,1420
8771,15172
8772,6567
8773,15283
8774,10995
8775,3486
8776,10001
8777,1630
8778,9557
8779,6207
8780,5423
8781,9184
8782,495
8783,1230
8784,8037
8785,14773
8786,4720
8787,2223
8788,3029
8789,7957
8790,3760
8791,4598
8792,10622
8793,2591
8794,8684
8795,14390
8796,13769
8797,1240
8798,5581
8799,7215
8800,13262
8801,10519
8802,5108
8803,4674
8804,10634
8805,13253
8806,9321
8807,1844
8808,2046
8809,12730
8810,7731
8811,1923
8812,6602
8813,2871
8814,10917
8815,1171
8816,881
8817,17284
8818,2490
8819,7170
8820,3304
8821,9646
8822,2798
8823,15475
8824,12300
8825,16453
8826,16278
8827,11845
8828,17265
8829,17232
8830,13459
8831,15139
8832,5812
8833,15920
8834,16452
8835,3312
8836,11284
8837,49
8838,16645
8839,12266
8840,8579
8841,662
8842,11617
8843,9119
8844,1583
8845,17023
8846,14225
8847,9047
8848,3271
8849,8085
8850,2887
8851,708
8852,12491
8853,963
8854,7722
8855,8134
8856,16833
8857,4495
8858,4144
8859,3428
8860,9859
8861,6939
8862,14149
8863,12332
8864,10809
8865,6885
8866,13150
8867,17226
8868,1852
8869,12480
8870,182
8871,14986
8872,3189
8873,13358
8874,15386
8875,7492
8876,4393
8877,3647
8878,3264
8879,14791
8880,11868
8881,6014
8882,407
8883,11729
8884,3157
8885,9400
8886,1041
8887,8954
8888,16378
8889,11453
8890,5095
8891,1382
8892,13352
8893,5561
8894,11826
8895,7952
8896,172
8897,2820
8898,5751
8899,14535
8900,12219
8901,12039
8902,9581
8903,8847
8904,10052
8905,5605
8906,7540
8907,8835
8908,15492
8909,14074
8910,13788
8911,1680
8912,754
8913,1823
8914,17299
8915,1732
8916,11574
8917,6591
8918,2478
8919,1870
8920,13781
8921,3265
8922,7423
8923,507
8924,15824
8925,1262
8926,8176
8927,12377
8928,13159
8929,3128
8930,6321
8931,17066
8932,5354
8933,9238
8934,10076
8935,868
8936,10055
8937,10927
8938,11730
8939,9041
8940,12270
8941,17050
8942,8356
8943,16560
8944,3449
8945,13579
8946,17174
8947,12777
8948,7569
8949,12863
8950,15359
8951,14182
8952,8911
8953,3949
8954,9154
8955,17014
8956,5713
8957,10910
8958,11403
8959,7487
8960,15790
8961,6287
8962,16211
8963,13784
8964,4503
8965,7867
8966,10886
8967,8106
8968,16755
8969,13521
8970,14754
8971,1810
8972,1257
8973,3094
8974,10047
8975,14398
8976,16971
8977,9709
8978,7575
8979,6601
8980,19
8981,4663
8982,17385
8983,7991
8984,7914
8985,9432
8986,11833
8987,13876
8988,4963
8989,8952
8990,12876
8991,17473
8992,9471
8993,8457
8994,9640
8995,9283
8996,13143
8997,1652
8998,6425
8999,12522
9000,12105
9001,11035
9002,463
9003,5000
9004,14358
9005,15107
9006,8159
9007,10625
9008,7858
9009,15296
9010,16445
9011,7251
9012,8620
9013,12785
9014,4436
9015,16775
9016,16536
9017,5505
9018,4571
9019,629
9020,180
9021,2172
9022,691
9023,6732
9024,17128
9025,14967
9026,12049
9027,14670
9028,7054
9029,8623
9030,12451
9031,8827
9032,11723
9033,14561
9034,2909
9035,2575
9036,1778
9037,10420
9038,4831
9039,6089
9040,12447
9041,8612
9042,7220
9043,10918
9044,5842
9045,12610
9046,13243
9047,4079
9048,9658
9049,10793
9050,1897
9051,5695
9052,12686
9053,11335
9054,1166
9055,12462
9056,6757
9057,9919
9058,7946
9059,11561
9060,8696
9061,4446
9062,7826
9063,6810
9064,6843
9065,11463
9066,11683
9067,1578
9068,8033
9069,4336
9070,8386
9071,32
9072,3322
9073,9745
9074,5911
9075,9929
9076,11735
9077,11956
9078,13801
9079,15438
9080,8790
9081,15008
9082,8843
9083,8907
9084,11152
9085,2686
9086,16529
9087,10081
9088,1347
9089,697
9090,14391
9091,570
9092,6361
9093,9454
9094,12050
9095,11342
9096,15395
9097,4988
9098,17243
9099,9229
9100,8558
9101,3855
9102,9678
9103,12631
9104,6509
9105,15883
9106,4618
9107,6697
9108,15253
9109,16876
9110,3971
9111,10138
9112,7904
9113,14213
9114,4562
9115,15618
9116,15761
9117,11307
9118,5059
9119,9309
9120,7409
9121,6622
9122,15279
9123,11161
9124,6063
9125,4219
9126,1453
9127,17214
9128,8242
9129,9015
9130,6138
9131,11291
9132,14282
9133,8880
9134,1915
9135,13224
9136,8339
9137,10578
9138,15685
9139,823
9140,15780
9141,4088
9142,12278
9143,3498
9144,6533
9145,31
9146,9686
9147,11711
9148,14474
9149,16203
9150,2171
9151,12980
9152,13841
9153,17399
9154,1150
9155,4735
9156,2788
9157,5212
9158,10973
9159,3184
9160,8320
9161,2554
9162,14385
9163,10294
9164,1195
9165,16253
9166,12639
9167,8737
9168,6913
9169,8556
9170,5396
9171,11135
9172,5077
9173,2370
9174,16871
9175,11466
9176,9653
9177,13124
9178,10071
9179,7822
9180,16777
9181,4882
9182,3040
9183,3152
9184,13519
9185,1937
9186,9812
9187,13233
9188,2220
9189,4322
9190,17199
9191,17047
9192,145
9193,1560
9194,159
9195,14384
9196,17310
9197,13114
9198,16930
9199,15244
9200,12499
9201,9374
9202,3597
9203,12900
9204,15699
9205,10454
9206,112
9207,1186
9208,2325
9209,5928
9210,10586
9211,9357
9212,11088
9213,8617
9214,13060
9215,1545
9216,9299
9217,11412
9218,4538
9219,14443
9220,9957
9221,6024
9222,3087
9223,327
9224,9188
9225,14352
9226,1373
9227,5169
9228,11393
9229,16229
9230,14983
9231,4553
9232,5352
9233,14353
9234,11969
9235,2976
9236,1948
9237,14000
9238,11850
9239,6922
9240,3159
9241,5524
9242,10543
9243,2485
9244,15342
9245,15792
9246,11357
9247,9661
9248,2565
9249,17236
9250,10499
9251,14092
9252,6713
9253,845
9254,4569
9255,13645
9256,202
9257,3234
9258,17462
9259,13360
9260,5252
9261,2836
9262,933
9263,2029
9264,4745
9265,3861
9266,666
9267,14506
9268,12351
9269,6960
9270,11130
9271,4287
9272,315
9273,14553
9274,5469
9275,14026
9276,12259
9277,13144
9278,12406
9279,7983
9280,7821
9281,2176
9282,14916
9283,16158
9284,14185
9285,9573
9286,6767
9287,11265
9288,1128
9289,3583
9290,5814
9291,906
9292,12774
9293,3276
9294,13231
9295,1199
9296,14526
9297,10006
9298,7084
9299,12487
9300,12024
9301,13025
9302,3439
9303,12449
9304,5923
9305,1679
9306,14883
9307,11235
9308,15586
9309,14571
9310,14602
9311,8663
9312,16566
9313,5840
9314,8810
9315,16569
9316,10393
9317,8250
9318,11835
9319,17328
9320,6299
9321,5755
9322,13887
9323,11312
9324,6668
9325,17359
9326,4027
9327,1824
9328,7642
9329,7169
9330,8315
9331,7368
9332,16042
9333,3451
9334,8669
9335,7903
9336,5090
9337,6400
9338,17180
9339,9643
9340,10271
9341,3966
9342,8317
9343,16122
9344,4961
9345,6111
9346,6639
9347,2694
9348,680
9349,13855
9350,6770
9351,3567
9352,3821
9353,7083
9354,5193
9355,3779
9356,12361
9357,8338
9358,1433
9359,15612
9360,7195
9361,1550
9362,2561
9363,14175
9364,1570
9365,11124
9366,15778
9367,8643
9368,12918
9369,3261
9370,10737
9371,6380
9372,8285
9373,624
9374,16545
9375,9586
9376,2508
9377,2108
9378,2992
9379,10285
9380,4833
9381,6420
9382,4719
9383,5566
9384,5594
9385,5419
9386,15183
9387,6623
9388,1586
9389,16457
9390,3838
9391,1926
9392,12740
9393,5177
9394,5226
9395,17453
9396,7442
9397,13884
9398,11958
9399,16307
9400,12240
9401,5808
9402,14853
9403,7267
9404,10611
9405,16747
9406,5147
9407,16181
9408,5479
9409,2891
9410,11193
9411,8782
9412,13369
9413,12510
9414,9600
9415,13135
9416,4457
9417,6814
9418,12957
9419,8121
9420,16576
9421,10136
9422,516
9423,8695
9424,5246
9425,17086
9426,6
9427,11020
9428,3163
9429,14420
9430,649
9431,12055
9432,17322
9433,2235
9434,6797
9435,702
9436,9120
9437,6571
9438,509
9439,4463
9440,5678
9441,12940
9442,15368
9443,5667
9444,5837
9445,2143
9446,11031
9447,6355
9448,1345
9449,2342
9450,9331
9451,8490
9452,13202
9453,4936
9454,17360
9455,8482
9456,10297
9457,119
9458,16813
9459,16801
9460,6041
9461,12513
9462,1223
9463,8763
9464,12748
9465,15079
9466,15250
9467,14538
9468,5948
9469,13320
9470,12289
9471,3601
9472,12666
9473,755
9474,11476
9475,6500
9476,4847
9477,2424
9478,11875
9479,4600
9480,8430
9481,1769
9482,15435
9483,10819
9484,9909
9485,12438
9486,9030
9487,4764
9488,12524
9489,3414
9490,1919
9491,15846
9492,16594
9493,6058
9494,14371
9495,3410
9496,8103
9497,1585
9498,8331
9499,2362
9500,5549
9501,2752
9502,14646
9503,149
9504,16680
9505,4986
9506,9339
9507,6332
9508,657
9509,17508
9510,11878
9511,10282
9512,15862
9513,3910
9514,6302
9515,6592
9516,15841
9517,3773
9518,8191
9519,11857
9520,5025
9521,1404
9522,13383
9523,7649
9524,10488
9525,10773
9526,2668
9527,15356
9528,10673
9529,8181
9530,10684
9531,3306
9532,15638
9533,10599
9534,14787
9535,16258
9536,7291
9537,11921
9538,3806
9539,5379
9540,14369
9541,3199
9542,15810
9543,15919
9544,7475
9545,15329
9546,14013
9547,3937
9548,3767
9549,7116
9550,1143
9551,13339
9552,8052
9553,15945
9554,10386
9555,12015
9556,5910
9557,14817
9558,72
9559,5612
9560,13488
9561,1943
9562,4250
9563,1638
9564,1709
9565,11688
9566,11017
9567,9148
9568,16205
9569,7186
9570,9304
9571,5056
9572,12965
9573,14314
9574,8750
9575,4135
9576,3024
9577,3278
