ì˙éû,äOãCâ∑,ç~êÖó ,ì˙è∆éûä‘,ïóë¨,ì˙éÀó ,ëäëŒéºìx,ãCà≥,åé,ì˙,éûä‘,èjì˙,ójì˙_ìyójì˙,ójì˙_ì˙ójì˙,ójì˙_åéójì˙,ójì˙_ñÿójì˙,ójì˙_êÖójì˙,ójì˙_âŒójì˙,ójì˙_ã‡ójì˙
2020/8/1 10:00,29.2,0,1,1.5,2.77,61,24.7,8,1,10,0,1,0,0,0,0,0,0
2020/8/1 11:00,30.5,0,0.9,1.8,2.96,56,24.5,8,1,11,0,1,0,0,0,0,0,0
2020/8/1 12:00,30.3,0,0.6,1.5,2.59,55,23.8,8,1,12,0,1,0,0,0,0,0,0
2020/8/1 13:00,32.1,0,0.9,2.1,3.06,52,24.9,8,1,13,0,1,0,0,0,0,0,0
2020/8/1 14:00,32.1,0,0.9,2.6,2.51,48,23,8,1,14,0,1,0,0,0,0,0,0
2020/8/1 15:00,32.5,0,1,3,2.86,51,25,8,1,15,0,1,0,0,0,0,0,0
2020/8/1 16:00,32.4,0,1,2.9,2.22,52,25.3,8,1,16,0,1,0,0,0,0,0,0
2020/8/1 17:00,31.7,0,0.6,2.8,1.09,54,25.3,8,1,17,0,1,0,0,0,0,0,0
2020/8/1 18:00,31.8,0,0.8,3.2,0.8,53,24.9,8,1,18,0,1,0,0,0,0,0,0
2020/8/1 19:00,31,0,0.1,2.1,0.17,56,25.2,8,1,19,0,1,0,0,0,0,0,0
2020/8/1 20:00,31,0,0,1.3,0,56,25.2,8,1,20,0,1,0,0,0,0,0,0
2020/8/1 21:00,30.4,0,0,1.3,0,61,26.5,8,1,21,0,1,0,0,0,0,0,0
2020/8/1 22:00,29.3,0,0,1.6,0,66,26.9,8,1,22,0,1,0,0,0,0,0,0
2020/8/1 23:00,28.5,0,0,2.3,0,69,26.9,8,1,23,0,1,0,0,0,0,0,0
2020/8/2 0:00,28.1,0,0,1,0,70,26.6,8,2,0,0,0,1,0,0,0,0,0
2020/8/2 1:00,28.4,0,0,1.1,0,69,26.7,8,2,1,0,0,1,0,0,0,0,0
2020/8/2 2:00,28,0,0,1.7,0,72,27.2,8,2,2,0,0,1,0,0,0,0,0
2020/8/2 3:00,27.4,0,0,1.3,0,72,26.3,8,2,3,0,0,1,0,0,0,0,0
2020/8/2 4:00,26.7,0,0,1.7,0,74,25.9,8,2,4,0,0,1,0,0,0,0,0
2020/8/2 5:00,26.4,0,0,1,0,74,25.5,8,2,5,0,0,1,0,0,0,0,0
2020/8/2 6:00,26.5,0,0.4,2.1,0.13,74,25.6,8,2,6,0,0,1,0,0,0,0,0
2020/8/2 7:00,26.8,0,0,1.8,0.37,73,25.7,8,2,7,0,0,1,0,0,0,0,0
2020/8/2 8:00,28.2,0,0.5,0.6,1.04,68,26,8,2,8,0,0,1,0,0,0,0,0
2020/8/2 9:00,29.3,0,1,1.4,1.92,63,25.7,8,2,9,0,0,1,0,0,0,0,0
2020/8/2 10:00,30.6,0,0.7,1.4,2.16,61,26.8,8,2,10,0,0,1,0,0,0,0,0
2020/8/2 11:00,30.7,0,0.3,1.7,1.82,60,26.5,8,2,11,0,0,1,0,0,0,0,0
2020/8/2 12:00,31.5,0,0.3,1.8,2.07,58,26.8,8,2,12,0,0,1,0,0,0,0,0
2020/8/2 13:00,33,0,0.7,3.3,2.76,52,26.2,8,2,13,0,0,1,0,0,0,0,0
2020/8/2 14:00,32.9,0,1,3.7,3.13,54,27,8,2,14,0,0,1,0,0,0,0,0
2020/8/2 15:00,32.3,0,1,3.3,2.75,56,27.1,8,2,15,0,0,1,0,0,0,0,0
2020/8/2 16:00,32.8,0,1,2.7,2.19,57,28.4,8,2,16,0,0,1,0,0,0,0,0
2020/8/2 17:00,31.1,0,0.7,3.4,1.27,63,28.5,8,2,17,0,0,1,0,0,0,0,0
2020/8/2 18:00,30.2,0,0.1,2.4,0.37,67,28.8,8,2,18,0,0,1,0,0,0,0,0
2020/8/2 19:00,29.3,0,0,3,0.11,71,29,8,2,19,0,0,1,0,0,0,0,0
2020/8/2 20:00,28.7,0,0,2.6,0,75,29.5,8,2,20,0,0,1,0,0,0,0,0
2020/8/2 21:00,27.8,0,0,1.9,0,81,30.3,8,2,21,0,0,1,0,0,0,0,0
2020/8/2 22:00,27.7,0,0,2.3,0,81,30.1,8,2,22,0,0,1,0,0,0,0,0
2020/8/2 23:00,27.5,0,0,1.8,0,79,29,8,2,23,0,0,1,0,0,0,0,0
2020/8/3 0:00,27.3,0,0,2.2,0,79,28.7,8,3,0,1,0,0,1,0,0,0,0
2020/8/3 1:00,27.4,0,0,1,0,79,28.8,8,3,1,1,0,0,1,0,0,0,0
2020/8/3 2:00,26.7,0,0,1.2,0,83,29.1,8,3,2,1,0,0,1,0,0,0,0
2020/8/3 3:00,26.5,0,0,1,0,85,29.4,8,3,3,1,0,0,1,0,0,0,0
2020/8/3 4:00,27,0,0,1,0,83,29.6,8,3,4,1,0,0,1,0,0,0,0
2020/8/3 5:00,27.1,0,0,1.1,0,81,29.1,8,3,5,1,0,0,1,0,0,0,0
2020/8/3 6:00,26.8,0,0.1,0.6,0.08,84,29.6,8,3,6,1,0,0,1,0,0,0,0
2020/8/3 7:00,27.8,0,0.6,1.6,0.61,79,29.5,8,3,7,1,0,0,1,0,0,0,0
2020/8/3 8:00,28.3,0,0.7,0.6,1.22,77,29.6,8,3,8,1,0,0,1,0,0,0,0
2020/8/3 9:00,29.2,0,0,1.5,0.8,70,28.4,8,3,9,1,0,0,1,0,0,0,0
2020/8/3 10:00,29.9,0,0.1,2.4,1.47,65,27.4,8,3,10,1,0,0,1,0,0,0,0
2020/8/3 11:00,31.7,0,0.7,2.5,2.65,59,27.6,8,3,11,1,0,0,1,0,0,0,0
2020/8/3 12:00,32,0,0.7,2.7,2.77,60,28.5,8,3,12,1,0,0,1,0,0,0,0
2020/8/3 13:00,32.7,0,1,3,3.65,59,29.2,8,3,13,1,0,0,1,0,0,0,0
2020/8/3 14:00,31.3,0,0.3,2.9,1.87,65,29.7,8,3,14,1,0,0,1,0,0,0,0
2020/8/3 15:00,31.6,0,0.2,3.3,1.51,61,28.4,8,3,15,1,0,0,1,0,0,0,0
2020/8/3 16:00,31.7,0,0.3,3.1,1.48,62,29,8,3,16,1,0,0,1,0,0,0,0
2020/8/3 17:00,30.2,0,0.9,4.4,1.19,62,26.6,8,3,17,1,0,0,1,0,0,0,0
2020/8/3 18:00,29.4,0,0.5,2.1,0.41,66,27.1,8,3,18,1,0,0,1,0,0,0,0
2020/8/3 19:00,29,0,0,3.4,0.06,68,27.3,8,3,19,1,0,0,1,0,0,0,0
2020/8/3 20:00,28.9,0,0,2.2,0,64,25.5,8,3,20,1,0,0,1,0,0,0,0
2020/8/3 21:00,28.2,0,0,1.9,0,74,28.3,8,3,21,1,0,0,1,0,0,0,0
2020/8/3 22:00,28,0,0,1.6,0,77,29.1,8,3,22,1,0,0,1,0,0,0,0
2020/8/3 23:00,27.7,0,0,1.5,0,79,29.4,8,3,23,1,0,0,1,0,0,0,0
2020/8/4 0:00,27.5,0,0,0.9,0,79,29,8,4,0,1,0,0,0,0,0,1,0
2020/8/4 1:00,27.4,0,0,0.8,0,79,28.8,8,4,1,1,0,0,0,0,0,1,0
2020/8/4 2:00,27.2,0,0,0.2,0,79,28.5,8,4,2,1,0,0,0,0,0,1,0
2020/8/4 3:00,27.3,0,0,1.2,0,71,25.8,8,4,3,1,0,0,0,0,0,1,0
2020/8/4 4:00,27.4,0,0,1.4,0,72,26.3,8,4,4,1,0,0,0,0,0,1,0
2020/8/4 5:00,26.9,0,0,1.4,0,73,25.9,8,4,5,1,0,0,0,0,0,1,0
2020/8/4 6:00,26.5,0,0,0.8,0.05,78,27,8,4,6,1,0,0,0,0,0,1,0
2020/8/4 7:00,27.3,0,0,1.2,0.3,76,27.6,8,4,7,1,0,0,0,0,0,1,0
2020/8/4 8:00,27.7,0,0,1.6,0.7,75,27.9,8,4,8,1,0,0,0,0,0,1,0
2020/8/4 9:00,28.6,0,0.1,1,1.17,69,27,8,4,9,1,0,0,0,0,0,1,0
2020/8/4 10:00,30.6,0,0.8,2,2.28,61,26.8,8,4,10,1,0,0,0,0,0,1,0
2020/8/4 11:00,31.4,0,0.9,1.6,2.9,60,27.6,8,4,11,1,0,0,0,0,0,1,0
2020/8/4 12:00,32.9,0,0.9,2.1,3.19,53,26.5,8,4,12,1,0,0,0,0,0,1,0
2020/8/4 13:00,33.7,0,1,2.4,3.38,50,26.2,8,4,13,1,0,0,0,0,0,1,0
2020/8/4 14:00,34.3,0,1,2.6,3.18,40,21.6,8,4,14,1,0,0,0,0,0,1,0
2020/8/4 15:00,33.3,0,0.7,3.7,2.46,49,25.1,8,4,15,1,0,0,0,0,0,1,0
2020/8/4 16:00,32.7,0,0.2,3.1,1.46,48,23.8,8,4,16,1,0,0,0,0,0,1,0
2020/8/4 17:00,31.8,0,0.1,2.7,0.84,51,24,8,4,17,1,0,0,0,0,0,1,0
2020/8/4 18:00,31,0,0,2.4,0.41,55,24.7,8,4,18,1,0,0,0,0,0,1,0
2020/8/4 19:00,30.1,0,0,2.2,0.13,64,27.3,8,4,19,1,0,0,0,0,0,1,0
2020/8/4 20:00,29.5,0,0,2.2,0,70,28.9,8,4,20,1,0,0,0,0,0,1,0
2020/8/4 21:00,29,0,0,2.2,0,72,28.9,8,4,21,1,0,0,0,0,0,1,0
2020/8/4 22:00,28.1,0,0,2,0,75,28.5,8,4,22,1,0,0,0,0,0,1,0
2020/8/4 23:00,27.6,0,0,2.5,0,78,28.8,8,4,23,1,0,0,0,0,0,1,0
2020/8/5 0:00,27.1,0,0,1.6,0,79,28.3,8,5,0,1,0,0,0,0,1,0,0
2020/8/5 1:00,27,0,0,1.4,0,78,27.8,8,5,1,1,0,0,0,0,1,0,0
2020/8/5 2:00,26.8,0,0,1.4,0,81,28.6,8,5,2,1,0,0,0,0,1,0,0
2020/8/5 3:00,26.9,0,0,1.6,0,81,28.7,8,5,3,1,0,0,0,0,1,0,0
2020/8/5 4:00,26.7,0,0,1.4,0,83,29.1,8,5,4,1,0,0,0,0,1,0,0
2020/8/5 5:00,26.3,0,0,0.8,0,85,29.1,8,5,5,1,0,0,0,0,1,0,0
2020/8/5 6:00,27,0,0,1.3,0.06,83,29.6,8,5,6,1,0,0,0,0,1,0,0
2020/8/5 7:00,27.3,0,0.9,1,0.49,80,29,8,5,7,1,0,0,0,0,1,0,0
2020/8/5 8:00,28.4,0,1,1.3,1.2,76,29.4,8,5,8,1,0,0,0,0,1,0,0
2020/8/5 9:00,29.2,0,0.7,1.2,1.6,71,28.8,8,5,9,1,0,0,0,0,1,0,0
2020/8/5 10:00,31,0,1,1.5,2.74,64,28.8,8,5,10,1,0,0,0,0,1,0,0
2020/8/5 11:00,32.3,0,0.7,1.9,2.3,59,28.5,8,5,11,1,0,0,0,0,1,0,0
2020/8/5 12:00,32.7,0,1,2.6,2.89,50,24.7,8,5,12,1,0,0,0,0,1,0,0
2020/8/5 13:00,32.4,0,1,2.2,2.29,50,24.3,8,5,13,1,0,0,0,0,1,0,0
2020/8/5 14:00,33.1,0,0.5,2.6,1.84,46,23.3,8,5,14,1,0,0,0,0,1,0,0
2020/8/5 15:00,33.1,0,0.1,2.1,1.34,53,26.8,8,5,15,1,0,0,0,0,1,0,0
2020/8/5 16:00,33.2,0,1,2.6,1.95,53,27,8,5,16,1,0,0,0,0,1,0,0
2020/8/5 17:00,32.9,0,1,2.6,1.32,46,23,8,5,17,1,0,0,0,0,1,0,0
2020/8/5 18:00,32.4,0,1,3,0.7,44,21.4,8,5,18,1,0,0,0,0,1,0,0
2020/8/5 19:00,31.2,0,0.2,3,0.13,53,24.1,8,5,19,1,0,0,0,0,1,0,0
2020/8/5 20:00,30.8,0,0,1.9,0,56,24.9,8,5,20,1,0,0,0,0,1,0,0
2020/8/5 21:00,29.8,0,0,1.9,0,66,27.7,8,5,21,1,0,0,0,0,1,0,0
2020/8/5 22:00,28.3,0,0,2.2,0,75,28.9,8,5,22,1,0,0,0,0,1,0,0
2020/8/5 23:00,27.9,0,0,2,0,75,28.2,8,5,23,1,0,0,0,0,1,0,0
2020/8/6 0:00,27.7,0,0,0.8,0,79,29.4,8,6,0,1,0,0,0,1,0,0,0
2020/8/6 1:00,27.8,0,0,2.1,0,75,28,8,6,1,1,0,0,0,1,0,0,0
2020/8/6 2:00,27.6,0,0,1.4,0,74,27.3,8,6,2,1,0,0,0,1,0,0,0
2020/8/6 3:00,26.9,0,0,0.8,0,80,28.4,8,6,3,1,0,0,0,1,0,0,0
2020/8/6 4:00,26.7,0,0,0.9,0,84,29.4,8,6,4,1,0,0,0,1,0,0,0
2020/8/6 5:00,26.6,0,0,0.8,0,84,29.3,8,6,5,1,0,0,0,1,0,0,0
2020/8/6 6:00,26.8,0,0,0.5,0.08,86,30.3,8,6,6,1,0,0,0,1,0,0,0
2020/8/6 7:00,27.4,0,0,1.2,0.31,83,30.3,8,6,7,1,0,0,0,1,0,0,0
2020/8/6 8:00,28.3,0,0.8,0.9,1.12,78,30,8,6,8,1,0,0,0,1,0,0,0
2020/8/6 9:00,30,0,1,1.3,2.07,64,27.2,8,6,9,1,0,0,0,1,0,0,0
2020/8/6 10:00,30.9,0,1,2.5,2.47,61,27.3,8,6,10,1,0,0,0,1,0,0,0
2020/8/6 11:00,31.3,0,1,3.8,3.04,58,26.5,8,6,11,1,0,0,0,1,0,0,0
2020/8/6 12:00,32.1,0,1,3.7,3.28,55,26.3,8,6,12,1,0,0,0,1,0,0,0
2020/8/6 13:00,31.8,0,1,4,3.19,55,25.9,8,6,13,1,0,0,0,1,0,0,0
2020/8/6 14:00,33.3,0,1,3,3.05,47,24.1,8,6,14,1,0,0,0,1,0,0,0
2020/8/6 15:00,33.4,0,1,3,2.7,45,23.2,8,6,15,1,0,0,0,1,0,0,0
2020/8/6 16:00,32.3,0,1,3.8,1.84,51,24.7,8,6,16,1,0,0,0,1,0,0,0
2020/8/6 17:00,31.4,0,1,3.2,1.4,55,25.3,8,6,17,1,0,0,0,1,0,0,0
2020/8/6 18:00,29.5,0,0.9,2.6,0.55,71,29.3,8,6,18,1,0,0,0,1,0,0,0
2020/8/6 19:00,28.9,0,0,4.4,0.1,75,29.9,8,6,19,1,0,0,0,1,0,0,0
2020/8/6 20:00,28.8,0,0,2.5,0,75,29.7,8,6,20,1,0,0,0,1,0,0,0
2020/8/6 21:00,29,0,0,3.4,0,71,28.5,8,6,21,1,0,0,0,1,0,0,0
2020/8/6 22:00,28.9,0,0,2.8,0,71,28.3,8,6,22,1,0,0,0,1,0,0,0
2020/8/6 23:00,28.7,0,0,1.7,0,69,27.2,8,6,23,1,0,0,0,1,0,0,0
2020/8/7 0:00,28.7,0,0,1.2,0,69,27.2,8,7,0,1,0,0,0,0,0,0,1
2020/8/7 1:00,28.4,0,0,1.2,0,71,27.5,8,7,1,1,0,0,0,0,0,0,1
2020/8/7 2:00,28.4,0,0,1.6,0,72,27.9,8,7,2,1,0,0,0,0,0,0,1
2020/8/7 3:00,28.1,0,0,1.3,0,74,28.1,8,7,3,1,0,0,0,0,0,0,1
2020/8/7 4:00,28.4,0,0,0.7,0,73,28.3,8,7,4,1,0,0,0,0,0,0,1
2020/8/7 5:00,27.7,0,0,0.5,0,80,29.7,8,7,5,1,0,0,0,0,0,0,1
2020/8/7 6:00,27.6,0,0,1.5,0.06,81,29.9,8,7,6,1,0,0,0,0,0,0,1
2020/8/7 7:00,27.9,0,0,1.7,0.34,77,28.9,8,7,7,1,0,0,0,0,0,0,1
2020/8/7 8:00,28.7,0,0,1.6,0.39,75,29.5,8,7,8,1,0,0,0,0,0,0,1
2020/8/7 9:00,29.5,0,0.4,2.4,1.46,71,29.3,8,7,9,1,0,0,0,0,0,0,1
2020/8/7 10:00,30.5,0,0.3,2.4,1.59,64,28,8,7,10,1,0,0,0,0,0,0,1
2020/8/7 11:00,31.7,0,1,3.7,2.47,57,26.7,8,7,11,1,0,0,0,0,0,0,1
2020/8/7 12:00,31.6,0,0.5,3.4,2.43,58,27,8,7,12,1,0,0,0,0,0,0,1
2020/8/7 13:00,32,0,0,3.4,1.83,58,27.6,8,7,13,1,0,0,0,0,0,0,1
2020/8/7 14:00,32.3,0,0.4,3.6,2.4,56,27.1,8,7,14,1,0,0,0,0,0,0,1
2020/8/7 15:00,32.9,0,0.6,3.3,2.28,56,28,8,7,15,1,0,0,0,0,0,0,1
2020/8/7 16:00,32,0,0.7,3.4,1.69,55,26.2,8,7,16,1,0,0,0,0,0,0,1
2020/8/7 17:00,32.1,0,0.6,4.3,1.2,55,26.3,8,7,17,1,0,0,0,0,0,0,1
2020/8/7 18:00,30.9,0,0.1,2.9,0.37,62,27.7,8,7,18,1,0,0,0,0,0,0,1
2020/8/7 19:00,30.5,0,0,1.9,0.06,66,28.8,8,7,19,1,0,0,0,0,0,0,1
2020/8/7 20:00,29.4,0,0,2.3,0,77,31.6,8,7,20,1,0,0,0,0,0,0,1
2020/8/7 21:00,28.8,0,0,2.5,0,78,30.9,8,7,21,1,0,0,0,0,0,0,1
2020/8/7 22:00,28.3,0,0,1.9,0,79,30.4,8,7,22,1,0,0,0,0,0,0,1
2020/8/7 23:00,28.5,0,0,0.9,0,80,31.1,8,7,23,1,0,0,0,0,0,0,1
2020/8/8 0:00,28.7,0,0,1,0,77,30.3,8,8,0,0,1,0,0,0,0,0,0
2020/8/8 1:00,28.6,0,0,1.6,0,73,28.6,8,8,1,0,1,0,0,0,0,0,0
2020/8/8 2:00,28.4,0,0,1.1,0,72,27.9,8,8,2,0,1,0,0,0,0,0,0
2020/8/8 3:00,28.3,0,0,1.2,0,75,28.9,8,8,3,0,1,0,0,0,0,0,0
2020/8/8 4:00,27.9,0,0,0.9,0,79,29.7,8,8,4,0,1,0,0,0,0,0,0
2020/8/8 5:00,28.4,0,0,0.4,0,70,27.1,8,8,5,0,1,0,0,0,0,0,0
2020/8/8 6:00,28.3,0,0,0.9,0.11,71,27.3,8,8,6,0,1,0,0,0,0,0,0
2020/8/8 7:00,28.7,0,0,0.8,0.49,72,28.4,8,8,7,0,1,0,0,0,0,0,0
2020/8/8 8:00,29.7,0,0.1,1.3,0.87,66,27.5,8,8,8,0,1,0,0,0,0,0,0
2020/8/8 9:00,30.3,0,0.4,2.7,1.19,66,28.5,8,8,9,0,1,0,0,0,0,0,0
2020/8/8 10:00,31.2,0,0.9,3.1,2.53,61,27.7,8,8,10,0,1,0,0,0,0,0,0
2020/8/8 11:00,32.1,0,0.8,3.3,2.96,62,29.7,8,8,11,0,1,0,0,0,0,0,0
2020/8/8 12:00,33,0,0.6,3.3,2.38,57,28.7,8,8,12,0,1,0,0,0,0,0,0
2020/8/8 13:00,33.1,0,1,3.2,3.21,58,29.4,8,8,13,0,1,0,0,0,0,0,0
2020/8/8 14:00,33.1,0,0.9,4.1,2.44,55,27.8,8,8,14,0,1,0,0,0,0,0,0
2020/8/8 15:00,31.1,0,0.4,3.8,1.64,66,29.8,8,8,15,0,1,0,0,0,0,0,0
2020/8/8 16:00,31.3,0,0.3,3.9,1.37,64,29.3,8,8,16,0,1,0,0,0,0,0,0
2020/8/8 17:00,30.8,0,0,3.9,0.76,68,30.2,8,8,17,0,1,0,0,0,0,0,0
2020/8/8 18:00,30.1,0,0,3,0.46,67,28.6,8,8,18,0,1,0,0,0,0,0,0
2020/8/8 19:00,30.2,0,0,2.9,0.1,68,29.2,8,8,19,0,1,0,0,0,0,0,0
2020/8/8 20:00,30.8,0,0,3.1,0,58,25.8,8,8,20,0,1,0,0,0,0,0,0
2020/8/8 21:00,30.6,0,0,2,0,60,26.4,8,8,21,0,1,0,0,0,0,0,0
2020/8/8 22:00,30.3,0,0,3.2,0,63,27.2,8,8,22,0,1,0,0,0,0,0,0
2020/8/8 23:00,29.9,0,0,3.8,0,67,28.3,8,8,23,0,1,0,0,0,0,0,0
2020/8/9 0:00,29.6,0,0,4.2,0,68,28.2,8,9,0,0,0,1,0,0,0,0,0
2020/8/9 1:00,29.7,0,0,4,0,67,28,8,9,1,0,0,1,0,0,0,0,0
2020/8/9 2:00,29.4,0,0,4.5,0,68,27.9,8,9,2,0,0,1,0,0,0,0,0
2020/8/9 3:00,29.4,0,0,2.9,0,68,27.9,8,9,3,0,0,1,0,0,0,0,0
2020/8/9 4:00,29.7,0,0,2.7,0,65,27.1,8,9,4,0,0,1,0,0,0,0,0
2020/8/9 5:00,28.9,0,0,2.1,0,74,29.5,8,9,5,0,0,1,0,0,0,0,0
2020/8/9 6:00,27.9,0,0,1.4,0.07,81,30.5,8,9,6,0,0,1,0,0,0,0,0
2020/8/9 7:00,28.9,0,0.2,2.2,0.44,76,30.3,8,9,7,0,0,1,0,0,0,0,0
2020/8/9 8:00,29.4,0,0.5,1.4,0.83,73,29.9,8,9,8,0,0,1,0,0,0,0,0
2020/8/9 9:00,30.3,0,0.7,2.2,1.41,70,30.2,8,9,9,0,0,1,0,0,0,0,0
2020/8/9 10:00,32,0,1,2.5,2.43,61,29,8,9,10,0,0,1,0,0,0,0,0
2020/8/9 11:00,32.9,0,1,3.2,2.8,62,31,8,9,11,0,0,1,0,0,0,0,0
2020/8/9 12:00,32.8,0,1,2.8,3.14,56,27.9,8,9,12,0,0,1,0,0,0,0,0
2020/8/9 13:00,34.2,0,1,3.4,3.36,55,29.6,8,9,13,0,0,1,0,0,0,0,0
2020/8/9 14:00,32.5,0,0.8,4.6,2.33,61,29.9,8,9,14,0,0,1,0,0,0,0,0
2020/8/9 15:00,33.8,0,1,3.7,2.43,51,26.8,8,9,15,0,0,1,0,0,0,0,0
2020/8/9 16:00,34.2,0,1,4.2,2.16,49,26.4,8,9,16,0,0,1,0,0,0,0,0
2020/8/9 17:00,33,0,0.8,5,1.42,54,27.2,8,9,17,0,0,1,0,0,0,0,0
2020/8/9 18:00,32,0,0.4,3.9,0.51,57,27.1,8,9,18,0,0,1,0,0,0,0,0
2020/8/9 19:00,31.5,0,0.1,3.7,0.08,59,27.3,8,9,19,0,0,1,0,0,0,0,0
2020/8/9 20:00,30.9,0,0,2.9,0,63,28.2,8,9,20,0,0,1,0,0,0,0,0
2020/8/9 21:00,30.4,0,0,2.8,0,66,28.7,8,9,21,0,0,1,0,0,0,0,0
2020/8/9 22:00,29.7,0,0,2.7,0,69,28.8,8,9,22,0,0,1,0,0,0,0,0
2020/8/9 23:00,29.4,0,0,1.9,0,69,28.3,8,9,23,0,0,1,0,0,0,0,0
2020/8/10 0:00,29.5,0,0,1.2,0,69,28.5,8,10,0,0,0,0,1,0,0,0,0
2020/8/10 1:00,29.4,0,0,1.6,0,69,28.3,8,10,1,0,0,0,1,0,0,0,0
2020/8/10 2:00,29.6,0,0,3.4,0,67,27.8,8,10,2,0,0,0,1,0,0,0,0
2020/8/10 3:00,29.8,0,0,1.9,0,64,26.9,8,10,3,0,0,0,1,0,0,0,0
2020/8/10 4:00,29.5,0,0,2.3,0,64,26.4,8,10,4,0,0,0,1,0,0,0,0
2020/8/10 5:00,28.9,0,0,1.8,0,65,25.9,8,10,5,0,0,0,1,0,0,0,0
2020/8/10 6:00,28.7,0,0,0.7,0.05,68,26.8,8,10,6,0,0,0,1,0,0,0,0
2020/8/10 7:00,30,0,0.1,1.3,0.37,68,28.9,8,10,7,0,0,0,1,0,0,0,0
2020/8/10 8:00,30.9,0,0.9,2.3,1.23,62,27.7,8,10,8,0,0,0,1,0,0,0,0
2020/8/10 9:00,32.8,0,0.7,2.7,1.86,56,27.9,8,10,9,0,0,0,1,0,0,0,0
2020/8/10 10:00,33.6,0,0.8,2.7,2.23,58,30.2,8,10,10,0,0,0,1,0,0,0,0
2020/8/10 11:00,34.5,0,1,2.9,3.01,53,29,8,10,11,0,0,0,1,0,0,0,0
2020/8/10 12:00,34.3,0,0.9,3.8,2.82,53,28.7,8,10,12,0,0,0,1,0,0,0,0
2020/8/10 13:00,36.8,0,1,4.4,3.21,45,28,8,10,13,0,0,0,1,0,0,0,0
2020/8/10 14:00,34.5,0,0.9,5.9,3.02,51,27.9,8,10,14,0,0,0,1,0,0,0,0
2020/8/10 15:00,35,0,0.8,4.6,2.2,48,27,8,10,15,0,0,0,1,0,0,0,0
2020/8/10 16:00,34.1,0,0.1,4.3,1.18,55,29.4,8,10,16,0,0,0,1,0,0,0,0
2020/8/10 17:00,33.6,0,0.4,3.4,1.14,56,29.1,8,10,17,0,0,0,1,0,0,0,0
2020/8/10 18:00,33.1,0,0.9,4.1,0.85,56,28.3,8,10,18,0,0,0,1,0,0,0,0
2020/8/10 19:00,33.2,0,0.5,3.8,0.13,54,27.5,8,10,19,0,0,0,1,0,0,0,0
2020/8/10 20:00,31.8,0,0,3.6,0,61,28.7,8,10,20,0,0,0,1,0,0,0,0
2020/8/10 21:00,31.6,0,0,3.7,0,63,29.3,8,10,21,0,0,0,1,0,0,0,0
2020/8/10 22:00,31.1,0,0,3.1,0,64,28.9,8,10,22,0,0,0,1,0,0,0,0
2020/8/10 23:00,30.7,0,0,3.2,0,65,28.7,8,10,23,0,0,0,1,0,0,0,0
2020/8/11 0:00,30.9,0,0,1.7,0,63,28.2,8,11,0,1,0,0,0,0,0,1,0
2020/8/11 1:00,30.7,0,0,2.8,0,65,28.7,8,11,1,1,0,0,0,0,0,1,0
2020/8/11 2:00,30.5,0,0,2.4,0,69,30.1,8,11,2,1,0,0,0,0,0,1,0
2020/8/11 3:00,30.3,0,0,3.3,0,71,30.7,8,11,3,1,0,0,0,0,0,1,0
2020/8/11 4:00,30.3,0,0,3.6,0,69,29.8,8,11,4,1,0,0,0,0,0,1,0
2020/8/11 5:00,30.1,0,0,2.7,0,70,29.9,8,11,5,1,0,0,0,0,0,1,0
2020/8/11 6:00,30,0,0.1,1.3,0.07,72,30.6,8,11,6,1,0,0,0,0,0,1,0
2020/8/11 7:00,30.9,0,0.6,2.5,0.62,70,31.3,8,11,7,1,0,0,0,0,0,1,0
2020/8/11 8:00,31,0,0.8,4.6,1.14,68,30.6,8,11,8,1,0,0,0,0,0,1,0
2020/8/11 9:00,31.8,0,0.7,2.7,1.76,65,30.6,8,11,9,1,0,0,0,0,0,1,0
2020/8/11 10:00,32.7,0,0.8,2.6,2.33,62,30.7,8,11,10,1,0,0,0,0,0,1,0
2020/8/11 11:00,33.9,0,1,3.9,3.11,58,30.7,8,11,11,1,0,0,0,0,0,1,0
2020/8/11 12:00,32.8,0,0.8,4.1,3.04,64,31.9,8,11,12,1,0,0,0,0,0,1,0
2020/8/11 13:00,34.5,0,1,3.8,3.36,59,32.3,8,11,13,1,0,0,0,0,0,1,0
2020/8/11 14:00,34.9,0,1,5.3,3.11,58,32.5,8,11,14,1,0,0,0,0,0,1,0
2020/8/11 15:00,34.1,0,1,5.3,2.52,58,31,8,11,15,1,0,0,0,0,0,1,0
2020/8/11 16:00,33.4,0,1,4.1,2.07,61,31.4,8,11,16,1,0,0,0,0,0,1,0
2020/8/11 17:00,32,0,1,3.9,1.41,67,31.9,8,11,17,1,0,0,0,0,0,1,0
2020/8/11 18:00,30.2,0,0.6,4.6,0.58,76,32.6,8,11,18,1,0,0,0,0,0,1,0
2020/8/11 19:00,30.6,0,0,4.1,0.03,71,31.2,8,11,19,1,0,0,0,0,0,1,0
2020/8/11 20:00,30.1,0,0,3.2,0,74,31.6,8,11,20,1,0,0,0,0,0,1,0
2020/8/11 21:00,30,0,0,3,0,73,31,8,11,21,1,0,0,0,0,0,1,0
2020/8/11 22:00,30.3,0,0,3.1,0,69,29.8,8,11,22,1,0,0,0,0,0,1,0
2020/8/11 23:00,30.7,0,0,2.2,0,65,28.7,8,11,23,1,0,0,0,0,0,1,0
